Name,Price,ProductUrl,Rating,Review
"Hp Compaq 8100 Elites,Intel Core i5 1st Gen 4GB Ram,250GB HDD 1GB Graphic Card + GTA 5 DESKTOP/ Tower Computer PC","Rs. 15,499",//www.daraz.pk/products/hp-compaq-8100-elitesintel-core-i5-1st-gen-4gb-ram250gb-hdd-1gb-graphic-card-gta-5-desktop-tower-computer-pc-i148272175-s1311880111.html?search=1,0,0
gaming pc ( Dual core processor )GTA B AND PUBG  FREE #GAMING PC#DESKTOP GAMING PC#DESKTOP PC#TOWER PC#,"Rs. 10,185",//www.daraz.pk/products/gaming-pc-dual-core-processor-gta-b-and-pubg-free-gaming-pcdesktop-gaming-pcdesktop-pctower-pc-i168250853-s1337504290.html?search=1,0,0
"Lenovo ThinkCentre m92p Core i7 3rd Generation Tower PC, 8 gb ram, 500 gb hard disk with free 19 inch Lenovo lcd","Rs. 42,000",//www.daraz.pk/products/lenovo-thinkcentre-m92p-core-i7-3rd-generation-tower-pc-8-gb-ram-500-gb-hard-disk-with-free-19-inch-lenovo-lcd-i131246779-s1291160225.html?search=1,0,0
"Hp Compaq 8100 Elites,Intel Core i5 1st Gen 4GB Ram,250GB HDD 1GB Graphic Card + GTA 5 DESKTOP/ Tower Computer PC","Rs. 14,499",//www.daraz.pk/products/hp-compaq-8100-elitesintel-core-i5-1st-gen-4gb-ram250gb-hdd-1gb-graphic-card-gta-5-desktop-tower-computer-pc-i148260480-s1311878271.html?search=1,0,0
"Hp Compaq 8100 Elites,Intel Core i5 1st Gen 4GB Ram,250GB HDD 1GB Graphic Card + GTA 5 DESKTOP/ Tower Computer PC","Rs. 16,499",//www.daraz.pk/products/hp-compaq-8100-elitesintel-core-i5-1st-gen-4gb-ram250gb-hdd-1gb-graphic-card-gta-5-desktop-tower-computer-pc-i148252840-s1311866580.html?search=1,0,0
Poweredge R610 Rack Mount Xeon Server 5520 2.26 Ghz 2X Processor 24Gb Ddr3 Ram 3X 146 Gb Sas Windows Server 2016 Installed,"Rs. 28,500",//www.daraz.pk/products/poweredge-r610-rack-mount-xeon-server-5520-226-ghz-2x-processor-24gb-ddr3-ram-3x-146-gb-sas-windows-server-2016-installed-i114718122-s1266506075.html?search=1,5,1
OptiPlex 780 Desktop PC,"Rs. 7,000",//www.daraz.pk/products/optiplex-780-desktop-pc-i114554428-s1266352398.html?search=1,0,0
2GB DDR3 RAM for PC,"Rs. 10,000",//www.daraz.pk/products/2gb-ddr3-ram-for-pc-i132137981-s1292375353.html?search=1,0,0
"Hp Compaq 8100 Elites,Intel Core i5 1st Gen 4GB Ram,250GB HDD 1GB Graphic Card + GTA 5 DESKTOP/ Tower Computer PC","Rs. 16,499",//www.daraz.pk/products/hp-compaq-8100-elitesintel-core-i5-1st-gen-4gb-ram250gb-hdd-1gb-graphic-card-gta-5-desktop-tower-computer-pc-i148260431-s1311856970.html?search=1,0,0
"Hp Compaq 8100 Elites,Intel Core i5 1st Gen 4GB Ram,250GB HDD 1GB Graphic Card + GTA 5 DESKTOP/ Tower Computer PC","Rs. 16,499",//www.daraz.pk/products/hp-compaq-8100-elitesintel-core-i5-1st-gen-4gb-ram250gb-hdd-1gb-graphic-card-gta-5-desktop-tower-computer-pc-i148266351-s1311868536.html?search=1,0,0
i5 2nd Gen Gaming PC with 2GB Graphics Card 4GB Ram DDR3 250 GB HDD GTA 5 and PUBG Installed,"Rs. 17,499",//www.daraz.pk/products/i5-2nd-gen-gaming-pc-with-2gb-graphics-card-4gb-ram-ddr3-250-gb-hdd-gta-5-and-pubg-installed-i125146268-s1283050562.html?search=1,0,0
Hp Core 2 due Processor 2.1 4gb Ram 80 Gb Hard Disc 7.1 Channel built in Card High Definition Audio  300 Power Supply  DVD Writer,"Rs. 6,999",//www.daraz.pk/products/hp-core-2-due-pc-i168502166-s1337812447.html?search=1,0,0
